Edge1,Edge2
NoHouse,NoHouse
Building_210,NoHouse
Hand,Building_210
Phone,Hand
Building_210,Phone
Building_207,Building_210
Building_214,Building_207
NoHouse,Building_214
TaskBuilding_48,NoHouse
Building_215,TaskBuilding_48
Building_216,Building_215
NoHouse,Building_216
Building_233,NoHouse
Building_211,Building_233
NoHouse,Building_211
Hand,NoHouse
NoHouse,Hand
Building_226,NoHouse
Building_231,Building_226
NoHouse,Building_231
Hand,NoHouse
Building_154,Hand
NoHouse,Building_154
Building_139,NoHouse
TaskBuilding_48,Building_139
Hand,TaskBuilding_48
NoHouse,Hand
Building_233,NoHouse
Building_139,Building_233
Building_226,Building_139
NoHouse,Building_226
Building_231,NoHouse
Building_229,Building_231
TaskBuilding_37,Building_229
Building_233,TaskBuilding_37
TaskBuilding_37,Building_233
NoHouse,TaskBuilding_37
Garage_235,NoHouse
Building_154,Garage_235
NoHouse,Building_154
Hand,NoHouse
Building_139,Hand
Building_154,Building_139
Building_232,Building_154
Building_139,Building_232
Building_133,Building_139
Building_138,Building_133
NoHouse,Building_138
TaskBuilding_37,NoHouse
Building_230,TaskBuilding_37
Building_231,Building_230
Building_228,Building_231
Building_138,Building_228
NoHouse,Building_138
Hand,NoHouse
NoHouse,Hand
Building_138,NoHouse
NoHouse,Building_138
TaskBuilding_28,NoHouse
Building_133,TaskBuilding_28
NoHouse,Building_133
TaskBuilding_25,NoHouse
Building_228,TaskBuilding_25
NoHouse,Building_228
Building_133,NoHouse
NoHouse,Building_133
Building_128,NoHouse
Building_126,Building_128
Building_133,Building_126
TaskBuilding_25,Building_133
NoHouse,TaskBuilding_25
Hand,NoHouse
NoHouse,Hand
Building_143,NoHouse
Building_124,Building_143
Building_98,Building_124
Building_123,Building_98
Building_133,Building_123
Building_131,Building_133
Building_133,Building_131
Hand,Building_133
Building_125,Hand
TaskBuilding_28,Building_125
NoHouse,TaskBuilding_28
TaskBuilding_4,NoHouse
TaskBuilding_22,TaskBuilding_4
Hand,TaskBuilding_22
NoHouse,Hand
Building_143,NoHouse
Building_142,Building_143
NoHouse,Building_142
Building_137,NoHouse
Building_142,Building_137
Building_141,Building_142
Hand,Building_141
TaskBuilding_28,Hand
NoHouse,TaskBuilding_28
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_131,NoHouse
Hand,Building_131
Building_131,Hand
Hand,Building_131
NoHouse,Hand
Building_122,NoHouse
Building_98,Building_122
NoHouse,Building_98
Building_101,NoHouse
NoHouse,Building_101
Building_122,NoHouse
TaskBuilding_28,Building_122
NoHouse,TaskBuilding_28
Hand,NoHouse
NoHouse,Hand
Building_122,NoHouse
Building_114,Building_122
Building_112,Building_114
NoHouse,Building_112
Building_127,NoHouse
Building_123,Building_127
Building_135,Building_123
Building_127,Building_135
Building_122,Building_127
NoHouse,Building_122
Hand,NoHouse
Building_122,Hand
NoHouse,Building_122
Building_123,NoHouse
Building_131,Building_123
Building_134,Building_131
Building_135,Building_134
Building_136,Building_135
NoHouse,Building_136
Phone,NoHouse
Building_136,Phone
TaskBuilding_25,Building_136
Building_131,TaskBuilding_25
TaskBuilding_25,Building_131
NoHouse,TaskBuilding_25
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
Building_131,NoHouse
NoHouse,Building_131
TaskBuilding_25,NoHouse
Building_127,TaskBuilding_25
NoHouse,Building_127
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
Hand,TaskBuilding_1
TaskBuilding_1,Hand
Building_119,TaskBuilding_1
NoHouse,Building_119
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_21,NoHouse
TaskBuilding_25,TaskBuilding_21
Building_131,TaskBuilding_25
Building_123,Building_131
Phone,Building_123
NoHouse,Phone
Building_122,NoHouse
NoHouse,Building_122
Building_123,NoHouse
Building_124,Building_123
Building_228,Building_124
NoHouse,Building_228
Building_228,NoHouse
TaskBuilding_25,Building_228
Building_228,TaskBuilding_25
NoHouse,Building_228
Building_228,NoHouse
Building_134,Building_228
NoHouse,Building_134
Building_135,NoHouse
NoHouse,Building_135
Building_130,NoHouse
NoHouse,Building_130
Building_130,NoHouse
NoHouse,Building_130
Building_136,NoHouse
NoHouse,Building_136
Building_130,NoHouse
NoHouse,Building_130
Building_228,NoHouse
Building_133,Building_228
Building_229,Building_133
TaskBuilding_37,Building_229
NoHouse,TaskBuilding_37
Building_138,NoHouse
Garage_235,Building_138
Building_137,Garage_235
Building_139,Building_137
Building_124,Building_139
Building_137,Building_124
Building_154,Building_137
Building_143,Building_154
Building_142,Building_143
TaskBuilding_4,Building_142
NoHouse,TaskBuilding_4
Building_230,NoHouse
TaskBuilding_37,Building_230
NoHouse,TaskBuilding_37
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Building_124,NoHouse
NoHouse,Building_124
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_123,NoHouse
NoHouse,NoHouse
