Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Building_213,NoHouse
NoHouse,Building_213
NoHit,NoHouse
Building_211,NoHit
Building_210,Building_211
NoHouse,Building_210
Building_214,NoHouse
NoHouse,Building_214
Building_210,NoHouse
Building_207,Building_210
Building_214,Building_207
NoHouse,Building_214
Building_155,NoHouse
TaskBuilding_43,Building_155
Building_154,TaskBuilding_43
NoHouse,Building_154
Building_210,NoHouse
TaskBuilding_8,Building_210
Building_210,TaskBuilding_8
NoHouse,Building_210
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
Building_213,NoHouse
NoHouse,Building_213
Building_210,NoHouse
Building_213,Building_210
Building_199,Building_213
Building_201,Building_199
Building_199,Building_201
Building_208,Building_199
NoHouse,Building_208
Building_171,NoHouse
NoHouse,Building_171
Building_171,NoHouse
Building_212,Building_171
TaskBuilding_50,Building_212
NoHouse,TaskBuilding_50
Building_172,NoHouse
NoHouse,Building_172
Building_171,NoHouse
NoHouse,Building_171
Building_171,NoHouse
NoHouse,Building_171
Building_171,NoHouse
NoHouse,Building_171
Building_174,NoHouse
Building_166,Building_174
NoHouse,Building_166
Hand,NoHouse
NoHouse,Hand
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_52,NoHouse
NoHouse,TaskBuilding_52
Building_183,NoHouse
NoHouse,Building_183
Building_176,NoHouse
NoHouse,Building_176
Building_178,NoHouse
TaskBuilding_6,Building_178
TaskBuilding_46,TaskBuilding_6
NoHouse,TaskBuilding_46
Building_176,NoHouse
TaskBuilding_40,Building_176
Building_163,TaskBuilding_40
Building_170,Building_163
Building_176,Building_170
TaskBuilding_40,Building_176
NoHouse,TaskBuilding_40
Building_178,NoHouse
NoHouse,Building_178
TaskBuilding_46,NoHouse
Building_198,TaskBuilding_46
NoHouse,Building_198
Building_163,NoHouse
Building_161,Building_163
Building_160,Building_161
TaskBuilding_40,Building_160
Building_160,TaskBuilding_40
NoHouse,Building_160
Building_162,NoHouse
NoHouse,Building_162
Building_98,NoHouse
NoHouse,Building_98
Building_161,NoHouse
Building_102,Building_161
NoHouse,Building_102
Building_161,NoHouse
NoHouse,Building_161
Building_158,NoHouse
NoHouse,Building_158
Building_158,NoHouse
NoHouse,Building_158
Building_158,NoHouse
Building_161,Building_158
NoHouse,Building_161
Building_157,NoHouse
NoHouse,Building_157
Building_162,NoHouse
NoHouse,Building_162
Building_176,NoHouse
NoHouse,Building_176
Building_157,NoHouse
NoHouse,Building_157
Building_150,NoHouse
NoHouse,Building_150
TaskBuilding_27,NoHouse
Building_101,TaskBuilding_27
NoHouse,Building_101
Building_102,NoHouse
NoHouse,Building_102
Building_102,NoHouse
NoHouse,Building_102
TaskBuilding_34,NoHouse
NoHouse,TaskBuilding_34
Hand,NoHouse
NoHouse,Hand
House_10,NoHouse
Building_103,House_10
TaskBuilding_29,Building_103
Building_92,TaskBuilding_29
NoHouse,Building_92
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_23,NoHouse
TaskBuilding_19,TaskBuilding_23
House_10,TaskBuilding_19
NoHouse,House_10
Building_94,NoHouse
NoHouse,Building_94
House_10,NoHouse
NoHouse,House_10
House_10,NoHouse
NoHouse,House_10
Building_91,NoHouse
NoHouse,Building_91
House_10,NoHouse
NoHouse,House_10
House_10,NoHouse
NoHouse,House_10
TaskBuilding_14,NoHouse
TaskBuilding_13,TaskBuilding_14
TaskBuilding_14,TaskBuilding_13
NoHouse,TaskBuilding_14
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_80,NoHouse
NoHouse,Building_80
House_10,NoHouse
NoHouse,House_10
Building_75,NoHouse
NoHouse,Building_75
Building_75,NoHouse
Building_58,Building_75
NoHouse,Building_58
Building_145,NoHouse
Building_104,Building_145
Building_80,Building_104
NoHouse,Building_80
Building_95,NoHouse
NoHouse,Building_95
Building_110,NoHouse
NoHouse,Building_110
Building_97,NoHouse
NoHouse,Building_97
Building_104,NoHouse
NoHouse,Building_104
Building_113,NoHouse
NoHouse,Building_113
Building_97,NoHouse
NoHouse,Building_97
Building_145,NoHouse
NoHouse,Building_145
Building_104,NoHouse
TaskBuilding_17,Building_104
NoHouse,TaskBuilding_17
TaskBuilding_17,NoHouse
NoHouse,TaskBuilding_17
Building_97,NoHouse
TaskBuilding_27,Building_97
Building_109,TaskBuilding_27
NoHouse,Building_109
Building_109,NoHouse
NoHouse,Building_109
Building_109,NoHouse
NoHouse,Building_109
Building_150,NoHouse
TaskBuilding_26,Building_150
NoHouse,TaskBuilding_26
Building_109,NoHouse
Building_150,Building_109
TaskBuilding_30,Building_150
Building_101,TaskBuilding_30
TaskBuilding_30,Building_101
NoHit,TaskBuilding_30
Building_146,NoHit
NoHouse,Building_146
Building_137,NoHouse
Building_152,Building_137
Building_146,Building_152
Building_157,Building_146
Building_147,Building_157
Building_146,Building_147
NoHouse,Building_146
Building_98,NoHouse
Building_100,Building_98
Building_102,Building_100
NoHouse,Building_102
Building_152,NoHouse
Building_147,Building_152
NoHouse,Building_147
TaskBuilding_44,NoHouse
Building_152,TaskBuilding_44
NoHouse,Building_152
Building_141,NoHouse
NoHouse,Building_141
Building_155,NoHouse
NoHouse,Building_155
crane_1,NoHouse
Building_167,crane_1
Building_164,Building_167
NoHouse,Building_164
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_150,NoHouse
TaskBuilding_35,Building_150
