Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Building_74,Phone
Building_72,Building_74
Building_74,Building_72
NoHouse,Building_74
Building_75,NoHouse
NoHouse,Building_75
Building_73,NoHouse
NoHouse,Building_73
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_73,NoHouse
NoHouse,Building_73
House_10,NoHouse
NoHouse,House_10
Building_72,NoHouse
Building_71,Building_72
NoHouse,Building_71
Building_71,NoHouse
Building_72,Building_71
NoHouse,Building_72
House_10,NoHouse
NoHouse,House_10
Building_71,NoHouse
Phone,Building_71
Garage_86,Phone
NoHouse,Garage_86
TaskBuilding_9,NoHouse
Building_60,TaskBuilding_9
TaskBuilding_9,Building_60
Hand,TaskBuilding_9
TaskBuilding_9,Hand
NoHouse,TaskBuilding_9
Phone,NoHouse
NoHouse,Phone
Building_69,NoHouse
Building_81,Building_69
Building_67,Building_81
TaskBuilding_11,Building_67
NoHouse,TaskBuilding_11
Building_66,NoHouse
NoHouse,Building_66
TaskBuilding_15,NoHouse
TaskBuilding_13,TaskBuilding_15
Building_84,TaskBuilding_13
NoHouse,Building_84
Building_67,NoHouse
NoHouse,Building_67
Building_84,NoHouse
NoHouse,Building_84
Phone,NoHouse
Building_67,Phone
NoHouse,Building_67
Phone,NoHouse
NoHouse,Phone
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_11,NoHouse
Building_64,TaskBuilding_11
TaskBuilding_11,Building_64
Building_64,TaskBuilding_11
NoHouse,Building_64
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_83,NoHouse
NoHouse,Building_83
Building_83,NoHouse
NoHouse,Building_83
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Phone,NoHouse
NoHouse,Phone
TaskBuilding_13,NoHouse
Building_70,TaskBuilding_13
TaskBuilding_13,Building_70
Building_70,TaskBuilding_13
NoHouse,Building_70
TaskBuilding_13,NoHouse
TaskBuilding_15,TaskBuilding_13
Building_84,TaskBuilding_15
NoHouse,Building_84
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Building_84,NoHouse
NoHouse,Building_84
Building_85,NoHouse
NoHouse,Building_85
Building_85,NoHouse
NoHouse,Building_85
Building_86,NoHouse
TaskBuilding_3,Building_86
NoHouse,TaskBuilding_3
Building_86,NoHouse
Building_87,Building_86
NoHouse,Building_87
TaskBuilding_24,NoHouse
NoHouse,TaskBuilding_24
Building_110,NoHouse
NoHouse,Building_110
Building_86,NoHouse
NoHouse,Building_86
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_74,NoHouse
NoHouse,Building_74
Building_75,NoHouse
NoHouse,Building_75
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
TaskBuilding_18,NoHouse
Phone,TaskBuilding_18
NoHouse,Phone
Building_104,NoHouse
Building_109,Building_104
NoHouse,Building_109
Building_104,NoHouse
NoHouse,Building_104
Building_110,NoHouse
Building_104,Building_110
NoHouse,Building_104
TaskBuilding_17,NoHouse
NoHouse,TaskBuilding_17
Building_105,NoHouse
Building_107,Building_105
NoHouse,Building_107
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_108,NoHouse
NoHouse,Building_108
TaskBuilding_26,NoHouse
Garage_98,TaskBuilding_26
NoHouse,Garage_98
Building_108,NoHouse
Building_117,Building_108
TaskBuilding_22,Building_117
