Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Building_210,NoHouse
Building_208,Building_210
Phone,Building_208
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Building_212,Phone
Building_213,Building_212
NoHouse,Building_213
Phone,NoHouse
Building_213,Phone
Building_214,Building_213
Building_211,Building_214
Building_214,Building_211
Building_213,Building_214
NoHit,Building_213
NoHouse,NoHit
Phone,NoHouse
Building_214,Phone
NoHouse,Building_214
Building_213,NoHouse
NoHouse,Building_213
Building_210,NoHouse
NoHouse,Building_210
Building_213,NoHouse
NoHouse,Building_213
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_201,NoHouse
NoHouse,Building_201
Building_171,NoHouse
NoHouse,Building_171
Building_212,NoHouse
NoHouse,Building_212
Building_169,NoHouse
NoHouse,Building_169
TaskBuilding_47,NoHouse
TaskBuilding_50,TaskBuilding_47
Building_175,TaskBuilding_50
TaskBuilding_47,Building_175
Building_171,TaskBuilding_47
TaskBuilding_46,Building_171
NoHouse,TaskBuilding_46
Building_171,NoHouse
NoHouse,Building_171
Building_171,NoHouse
Building_172,Building_171
Building_169,Building_172
NoHouse,Building_169
TaskBuilding_46,NoHouse
Phone,TaskBuilding_46
TaskBuilding_46,Phone
NoHouse,TaskBuilding_46
TaskBuilding_52,NoHouse
NoHouse,TaskBuilding_52
TaskBuilding_52,NoHouse
TaskBuilding_6,TaskBuilding_52
NoHouse,TaskBuilding_6
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
Building_163,NoHouse
TaskBuilding_40,Building_163
TaskBuilding_6,TaskBuilding_40
HighSilo-TaskBuilding_49,TaskBuilding_6
NoHouse,HighSilo-TaskBuilding_49
Building_163,NoHouse
Building_162,Building_163
TaskBuilding_26,Building_162
Building_163,TaskBuilding_26
NoHouse,Building_163
Building_163,NoHouse
TaskBuilding_35,Building_163
Building_164,TaskBuilding_35
NoHouse,Building_164
TaskBuilding_39,NoHouse
Building_164,TaskBuilding_39
NoHouse,Building_164
Building_164,NoHouse
TaskBuilding_35,Building_164
TaskBuilding_26,TaskBuilding_35
NoHouse,TaskBuilding_26
Building_154,NoHouse
NoHouse,Building_154
Building_167,NoHouse
NoHouse,Building_167
Building_165,NoHouse
NoHouse,Building_165
Building_162,NoHouse
Building_157,Building_162
NoHouse,Building_157
Building_157,NoHouse
Building_162,Building_157
NoHouse,Building_162
Building_162,NoHouse
NoHouse,Building_162
Building_98,NoHouse
NoHouse,Building_98
Building_148,NoHouse
Building_98,Building_148
TaskBuilding_5,Building_98
Building_109,TaskBuilding_5
Building_148,Building_109
TaskBuilding_26,Building_148
Building_98,TaskBuilding_26
Building_109,Building_98
Building_150,Building_109
Building_152,Building_150
crane_1,Building_152
NoHouse,crane_1
Building_173,NoHouse
NoHouse,Building_173
Building_153,NoHouse
Building_150,Building_153
Building_147,Building_150
Building_98,Building_147
Building_100,Building_98
TaskBuilding_27,Building_100
Building_101,TaskBuilding_27
TaskBuilding_27,Building_101
Building_100,TaskBuilding_27
NoHouse,Building_100
Building_101,NoHouse
Building_102,Building_101
Building_97,Building_102
Building_98,Building_97
TaskBuilding_28,Building_98
Building_97,TaskBuilding_28
Building_98,Building_97
Building_97,Building_98
NoHouse,Building_97
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_145,NoHouse
TaskBuilding_28,Building_145
Building_122,TaskBuilding_28
Building_109,Building_122
Building_108,Building_109
Building_107,Building_108
TaskBuilding_14,Building_107
Building_109,TaskBuilding_14
Building_123,Building_109
Building_124,Building_123
TaskBuilding_28,Building_124
TaskBuilding_22,TaskBuilding_28
TaskBuilding_28,TaskBuilding_22
Building_123,TaskBuilding_28
TaskBuilding_4,Building_123
Building_123,TaskBuilding_4
NoHouse,Building_123
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_133,NoHouse
NoHouse,Building_133
Building_133,NoHouse
NoHouse,Building_133
Building_133,NoHouse
Building_228,Building_133
Building_123,Building_228
TaskBuilding_22,Building_123
TaskBuilding_28,TaskBuilding_22
Building_114,TaskBuilding_28
NoHouse,Building_114
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_114,NoHouse
TaskBuilding_28,Building_114
NoHouse,TaskBuilding_28
TaskBuilding_21,NoHouse
NoHouse,TaskBuilding_21
Building_123,NoHouse
NoHouse,Building_123
Building_123,NoHouse
Building_135,Building_123
NoHouse,Building_135
Building_123,NoHouse
Building_133,Building_123
Building_123,Building_133
NoHouse,Building_123
Building_136,NoHouse
NoHouse,Building_136
Building_127,NoHouse
TaskBuilding_21,Building_127
Building_125,TaskBuilding_21
NoHouse,Building_125
Building_136,NoHouse
Building_134,Building_136
TaskBuilding_25,Building_134
Building_128,TaskBuilding_25
Building_125,Building_128
Church-TaskBuilding_16,Building_125
NoHouse,Church-TaskBuilding_16
TaskBuilding_25,NoHouse
Building_131,TaskBuilding_25
NoHouse,Building_131
Phone,NoHouse
NoHouse,Phone
Building_133,NoHouse
NoHouse,Building_133
TaskBuilding_37,NoHouse
Building_124,TaskBuilding_37
Building_142,Building_124
NoHouse,Building_142
Building_142,NoHouse
NoHouse,Building_142
Building_229,NoHouse
NoHouse,Building_229
Building_226,NoHouse
Building_227,Building_226
NoHouse,Building_227
Building_228,NoHouse
NoHouse,Building_228
