Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Building_91,NoHouse
NoHouse,Building_91
TaskBuilding_14,NoHouse
Building_75,TaskBuilding_14
TaskBuilding_14,Building_75
Building_96,TaskBuilding_14
NoHouse,Building_96
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_14,NoHouse
Building_75,TaskBuilding_14
TaskBuilding_14,Building_75
NoHouse,TaskBuilding_14
Phone,NoHouse
NoHouse,Phone
Building_96,NoHouse
TaskBuilding_18,Building_96
NoHouse,TaskBuilding_18
Building_104,NoHouse
NoHouse,Building_104
Building_108,NoHouse
Building_110,Building_108
TaskBuilding_17,Building_110
Phone,TaskBuilding_17
Building_145,Phone
Building_113,Building_145
TaskBuilding_17,Building_113
NoHouse,TaskBuilding_17
Building_86,NoHouse
TaskBuilding_17,Building_86
Building_86,TaskBuilding_17
Church-TaskBuilding_16,Building_86
Building_154,Church-TaskBuilding_16
Building_235,Building_154
Building_108,Building_235
Building_109,Building_108
Building_145,Building_109
Building_109,Building_145
NoHouse,Building_109
Phone,NoHouse
NoHouse,Phone
Building_109,NoHouse
NoHouse,Building_109
Building_146,NoHouse
NoHit,Building_146
TaskBuilding_24,NoHit
Building_107,TaskBuilding_24
TaskBuilding_24,Building_107
Building_109,TaskBuilding_24
TaskBuilding_26,Building_109
Garage_98,TaskBuilding_26
TaskBuilding_30,Garage_98
Garage_98,TaskBuilding_30
TaskBuilding_31,Garage_98
NoHouse,TaskBuilding_31
Building_152,NoHouse
NoHouse,Building_152
Building_145,NoHouse
Building_109,Building_145
NoHouse,Building_109
Building_137,NoHouse
NoHouse,Building_137
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_28,NoHouse
TaskBuilding_4,TaskBuilding_28
NoHouse,TaskBuilding_4
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
Building_147,NoHouse
TaskBuilding_31,Building_147
Building_146,TaskBuilding_31
Building_148,Building_146
Building_158,Building_148
Building_100,Building_158
Building_98,Building_100
NoHouse,Building_98
Building_101,NoHouse
Building_99,Building_101
Building_100,Building_99
NoHouse,Building_100
TaskBuilding_30,NoHouse
TaskBuilding_5,TaskBuilding_30
TaskBuilding_35,TaskBuilding_5
Building_163,TaskBuilding_35
TaskBuilding_35,Building_163
NoHouse,TaskBuilding_35
Building_101,NoHouse
NoHouse,Building_101
TaskBuilding_5,NoHouse
TaskBuilding_35,TaskBuilding_5
NoHouse,TaskBuilding_35
Building_162,NoHouse
NoHouse,Building_162
Building_176,NoHouse
Building_161,Building_176
Building_162,Building_161
Building_158,Building_162
Building_162,Building_158
Building_155,Building_162
NoHouse,Building_155
TaskBuilding_40,NoHouse
Building_161,TaskBuilding_40
Building_162,Building_161
NoHouse,Building_162
TaskBuilding_40,NoHouse
Building_161,TaskBuilding_40
Building_164,Building_161
TaskBuilding_41,Building_164
NoHouse,TaskBuilding_41
Building_170,NoHouse
TaskBuilding_41,Building_170
NoHouse,TaskBuilding_41
Building_183,NoHouse
NoHouse,Building_183
Building_178,NoHouse
NoHouse,Building_178
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Building_163,NoHouse
NoHouse,Building_163
Building_170,NoHouse
TaskBuilding_46,Building_170
NoHouse,TaskBuilding_46
Building_170,NoHouse
TaskBuilding_41,Building_170
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
NoHouse,NoHouse
