Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
Building_80,NoHouse
Phone,Building_80
NoHouse,Phone
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_85,NoHouse
Building_75,Building_85
NoHouse,Building_75
Building_108,NoHouse
Building_109,Building_108
TaskBuilding_14,Building_109
Building_74,TaskBuilding_14
NoHouse,Building_74
Building_75,NoHouse
Building_71,Building_75
NoHouse,Building_71
Building_72,NoHouse
Building_68,Building_72
Building_58,Building_68
NoHouse,Building_58
Building_59,NoHouse
Building_60,Building_59
Building_68,Building_60
NoHouse,Building_68
Building_60,NoHouse
NoHouse,Building_60
Building_68,NoHouse
NoHouse,Building_68
Building_60,NoHouse
Building_64,Building_60
Building_81,Building_64
Building_67,Building_81
Building_68,Building_67
NoHouse,Building_68
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_64,NoHouse
Building_65,Building_64
Building_66,Building_65
Building_67,Building_66
NoHouse,Building_67
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Building_64,NoHouse
NoHouse,Building_64
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
TaskBuilding_12,Phone
NoHouse,TaskBuilding_12
Church-TaskBuilding_16,NoHouse
Building_64,Church-TaskBuilding_16
TaskBuilding_11,Building_64
TaskBuilding_1,TaskBuilding_11
Building_64,TaskBuilding_1
TaskBuilding_11,Building_64
Building_66,TaskBuilding_11
Building_69,Building_66
Building_81,Building_69
TaskBuilding_11,Building_81
Building_83,TaskBuilding_11
NoHouse,Building_83
TaskBuilding_13,NoHouse
Building_77,TaskBuilding_13
TaskBuilding_13,Building_77
Building_77,TaskBuilding_13
TaskBuilding_13,Building_77
Building_83,TaskBuilding_13
TaskBuilding_1,Building_83
NoHouse,TaskBuilding_1
Phone,NoHouse
Building_88,Phone
TaskBuilding_1,Building_88
NoHouse,TaskBuilding_1
Phone,NoHouse
Building_combined_115_116,Phone
NoHouse,Building_combined_115_116
Building_113,NoHouse
NoHouse,Building_113
Building_88,NoHouse
NoHouse,Building_88
Phone,NoHouse
NoHouse,Phone
Building_84,NoHouse
NoHouse,Building_84
Building_113,NoHouse
Building_117,Building_113
NoHouse,Building_117
Building_105,NoHouse
Building_110,Building_105
Building_104,Building_110
TaskBuilding_23,Building_104
Building_87,TaskBuilding_23
Building_86,Building_87
NoHouse,Building_86
Building_94,NoHouse
Building_86,Building_94
Building_110,Building_86
TaskBuilding_17,Building_110
Building_114,TaskBuilding_17
Building_86,Building_114
Building_87,Building_86
Building_94,Building_87
NoHouse,Building_94
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
TaskBuilding_18,NoHouse
Building_94,TaskBuilding_18
NoHouse,Building_94
Building_96,NoHouse
Building_80,Building_96
TaskBuilding_14,Building_80
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
Building_80,TaskBuilding_14
NoHouse,Building_80
Building_80,NoHouse
TaskBuilding_14,Building_80
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_108,NoHouse
TaskBuilding_3,Building_108
NoHouse,TaskBuilding_3
Building_104,NoHouse
Building_145,Building_104
TaskBuilding_17,Building_145
NoHouse,TaskBuilding_17
Building_154,NoHouse
Building_109,Building_154
Building_108,Building_109
Building_107,Building_108
TaskBuilding_24,Building_107
Building_111,TaskBuilding_24
Building_112,Building_111
NoHouse,Building_112
TaskBuilding_26,NoHouse
TaskBuilding_30,TaskBuilding_26
Building_100,TaskBuilding_30
Building_98,Building_100
NoHouse,Building_98
Building_143,NoHouse
Building_137,Building_143
Building_143,Building_137
Phone,Building_143
Building_143,Phone
Building_137,Building_143
NoHouse,Building_137
TaskBuilding_39,NoHouse
